Gene stable ID,WikiGene name
ENSMMUG00000011650,DYRK2
ENSMMUG00000010082,SLFN5
ENSMMUG00000004008,SPATC1
ENSMMUG00000021328,IDH3B
ENSMMUG00000001268,FAM104A
ENSMMUG00000001457,ZNF605
ENSMMUG00000011292,DCTN2
ENSMMUG00000005423,CLPB
ENSMMUG00000005527,PPM1F
ENSMMUG00000004418,SEC24A
ENSMMUG00000017141,NUDT5
ENSMMUG00000002679,LDHB
ENSMMUG00000009755,UBE2W
ENSMMUG00000001939,SIL1
ENSMMUG00000018371,RALGAPA2
ENSMMUG00000004061,CCNC
ENSMMUG00000018121,ZFYVE21
ENSMMUG00000021699,RNF145
ENSMMUG00000017708,C19H19orf54
ENSMMUG00000004634,OGN
ENSMMUG00000016875,ZNF207
ENSMMUG00000006440,ZNF599
ENSMMUG00000013524,TCN1
ENSMMUG00000013533,TOP3A
ENSMMUG00000004009,OPLAH
ENSMMUG00000012775,NR0B1
ENSMMUG00000000117,HCK
ENSMMUG00000020053,MBTPS1
ENSMMUG00000021041,ZFHX3
ENSMMUG00000054577,TTPA
ENSMMUG00000012323,CDKN3
ENSMMUG00000000275,OGDHL
ENSMMUG00000015264,ZNF185
ENSMMUG00000014466,PGRMC1
ENSMMUG00000029159,ZNF48
ENSMMUG00000003400,BIRC2
ENSMMUG00000003598,TRIM7
ENSMMUG00000042870,TAS2R46
ENSMMUG00000013775,BAG4
ENSMMUG00000005486,PTPRCAP
ENSMMUG00000004544,MRPL17
ENSMMUG00000001768,ZNF616
ENSMMUG00000037555,SLFN11
ENSMMUG00000012524,MAPK1
ENSMMUG00000007563,LBP
ENSMMUG00000031218,CATIP
ENSMMUG00000028785,ZNF146
ENSMMUG00000020877,CHPT1
ENSMMUG00000008364,ZNF771
ENSMMUG00000022867,KLHDC4
ENSMMUG00000006852,CRYBB3
ENSMMUG00000013348,NOP53
ENSMMUG00000062571,STX3
ENSMMUG00000019869,SNX20
ENSMMUG00000001563,CHST6
ENSMMUG00000000111,PDE1B
ENSMMUG00000018148,CDC42EP4
ENSMMUG00000005483,RPS6KB2
ENSMMUG00000040293,LAMTOR3
ENSMMUG00000007754,DCHS1
ENSMMUG00000006729,YTHDF3
ENSMMUG00000010871,CRYGB
ENSMMUG00000050676,LRRC75A
ENSMMUG00000006035,THBS1
ENSMMUG00000018292,SPRY2
ENSMMUG00000058836,TMED2
ENSMMUG00000013777,DDHD2
ENSMMUG00000059543,ZNF30
ENSMMUG00000023811,BOLL
ENSMMUG00000061282,HAPLN1
ENSMMUG00000023171,NODAL
ENSMMUG00000005959,GK
ENSMMUG00000005832,CLEC1A
ENSMMUG00000017600,CD3G
ENSMMUG00000004918,ZFAT
ENSMMUG00000000670,RABGAP1
ENSMMUG00000011329,ZNF236
ENSMMUG00000019364,KIAA0319
ENSMMUG00000004638,ASPN
ENSMMUG00000003603,TRIM41
ENSMMUG00000046325,JMY
ENSMMUG00000004367,IL26
ENSMMUG00000063076,DCTPP1
ENSMMUG00000013261,CDS2
ENSMMUG00000001936,MAL
ENSMMUG00000001999,ZNF836
ENSMMUG00000018123,PPP1R13B
ENSMMUG00000006103,NUDCD1
ENSMMUG00000061757,SLC7A6OS
ENSMMUG00000008313,ZNF792
ENSMMUG00000022664,NAB1
ENSMMUG00000016997,DCN
ENSMMUG00000006853,CRYBB2
ENSMMUG00000020650,SPPL3
ENSMMUG00000013051,P3H4
ENSMMUG00000003214,RAB44
ENSMMUG00000002373,INPP5K
ENSMMUG00000012207,NOD2
ENSMMUG00000021478,RIOK3
ENSMMUG00000012325,CNIH1
ENSMMUG00000048732,SLC12A8
ENSMMUG00000060977,ZFP14
ENSMMUG00000003614,GABRA2
ENSMMUG00000005458,GJC1
ENSMMUG00000020583,FTO
ENSMMUG00000049611,CRYGA
ENSMMUG00000013888,NOP56
ENSMMUG00000003924,WAPL
ENSMMUG00000022024,SNRPA
ENSMMUG00000008784,LITAF
ENSMMUG00000013359,SLC11A1
ENSMMUG00000012702,NAP1L3
ENSMMUG00000019970,SDK2
ENSMMUG00000016741,MATR3
ENSMMUG00000021700,UBLCP1
ENSMMUG00000016387,ADM
ENSMMUG00000014271,PRKCB
ENSMMUG00000020078,HPDL
ENSMMUG00000006831,DNAJB14
ENSMMUG00000050147,TMEM70
ENSMMUG00000021986,PPP2R1A
ENSMMUG00000013259,PCNA
ENSMMUG00000000379,FAM133A
ENSMMUG00000018745,C6H5orf49
ENSMMUG00000002822,UNC13D
ENSMMUG00000001538,GRAMD1A
ENSMMUG00000016876,ITGAL
ENSMMUG00000002066,PRMT7
ENSMMUG00000061035,ZFP82
ENSMMUG00000029510,SERAC1
ENSMMUG00000015381,KRAS
ENSMMUG00000020924,PSMB4
ENSMMUG00000015614,TRPV2
ENSMMUG00000007212,KMT2C
ENSMMUG00000001209,ARSK
ENSMMUG00000018035,MARF1
ENSMMUG00000045470,TNFRSF6B
ENSMMUG00000022923,ZNF514
ENSMMUG00000022923,MRPS5
ENSMMUG00000014846,LRRC20
ENSMMUG00000000975,PKHD1L1
ENSMMUG00000021514,CHRNA2
ENSMMUG00000000001,CCNF
ENSMMUG00000018725,MDM1
ENSMMUG00000000547,ZNF566
ENSMMUG00000060439,SLFN12L
ENSMMUG00000013054,FKBP10
ENSMMUG00000064215,YPEL1
ENSMMUG00000018746,FASTKD3
ENSMMUG00000003683,CD40
ENSMMUG00000019172,SPTB
ENSMMUG00000002013,RBM45
ENSMMUG00000013001,ZSWIM5
ENSMMUG00000017466,CALM2
ENSMMUG00000019876,CDK1
ENSMMUG00000003018,LY96
ENSMMUG00000016023,PREX2
ENSMMUG00000055964,CDKN1A
ENSMMUG00000021006,ZNF474
ENSMMUG00000003405,MMP7
ENSMMUG00000004954,AIFM1
ENSMMUG00000000169,ARFRP1
ENSMMUG00000050382,FAM241A
ENSMMUG00000013981,TAB3
ENSMMUG00000062037,SNN
ENSMMUG00000015433,TMEM171
ENSMMUG00000009205,SBF2
ENSMMUG00000052273,GMFB
ENSMMUG00000006530,AGBL3
ENSMMUG00000004642,IPPK
ENSMMUG00000038454,H2AFZ
ENSMMUG00000038454,LOC701962
ENSMMUG00000062766,ZNF260
ENSMMUG00000017057,HOMER1
ENSMMUG00000058815,CBFB
ENSMMUG00000017350,RALGAPB
ENSMMUG00000013653,KDM5A
ENSMMUG00000039871,PXDN
ENSMMUG00000009381,WBP2
ENSMMUG00000013535,SHMT1
ENSMMUG00000019388,MPDZ
ENSMMUG00000015952,KATNAL2
ENSMMUG00000020773,FAM219A
ENSMMUG00000022793,ZNF529
ENSMMUG00000014240,TXNDC11
ENSMMUG00000018747,MTRR
ENSMMUG00000009374,HPS6
ENSMMUG00000018071,SLC35C2
ENSMMUG00000012778,RPH3A
ENSMMUG00000002042,ZNF107
ENSMMUG00000021216,UGT1A1
ENSMMUG00000050631,BTG1
ENSMMUG00000012822,PLCL1
ENSMMUG00000006397,PPA1
ENSMMUG00000009997,SNCAIP
ENSMMUG00000005929,USP45
ENSMMUG00000064647,ATXN7L3B
ENSMMUG00000012209,CYLD
ENSMMUG00000006039,GPR176
ENSMMUG00000011013,MMP20
ENSMMUG00000017145,CDC123
ENSMMUG00000012562,GNPTAB
ENSMMUG00000005902,FRMPD1
ENSMMUG00000039612,NME5
ENSMMUG00000002637,MLLT6
ENSMMUG00000013868,ZNF26
ENSMMUG00000023750,MED13
ENSMMUG00000015783,TPM4
ENSMMUG00000023640,SIRT2
ENSMMUG00000013867,ZNF84
ENSMMUG00000045396,SELENBP1
ENSMMUG00000032559,TMEM241
ENSMMUG00000046171,MTMR4
ENSMMUG00000009375,LDB1
ENSMMUG00000056014,KCNJ8
ENSMMUG00000058455,STPG4
ENSMMUG00000023612,GRID1
ENSMMUG00000018100,ADAMTS6
ENSMMUG00000022326,GDAP1
ENSMMUG00000002727,WBP1
ENSMMUG00000007500,CNKSR2
ENSMMUG00000016077,IDH1
ENSMMUG00000010440,ADCY8
ENSMMUG00000007100,JAM3
ENSMMUG00000000680,PMFBP1
ENSMMUG00000016623,UROD
ENSMMUG00000007745,TPP1
ENSMMUG00000020074,PKDCC
ENSMMUG00000022667,UBE2A
ENSMMUG00000022291,BTF3
ENSMMUG00000040268,PITPNA
ENSMMUG00000031445,ZNF891
ENSMMUG00000021279,ZMYND11
ENSMMUG00000054789,FAM174A
ENSMMUG00000009138,ZNF680
ENSMMUG00000020771,C15H9orf24
ENSMMUG00000032005,HEG1
ENSMMUG00000002721,RTKN
ENSMMUG00000020806,ABCC9
ENSMMUG00000017159,KRBA1
ENSMMUG00000001213,SPATA9
ENSMMUG00000004594,CGRRF1
ENSMMUG00000001414,KCMF1
ENSMMUG00000020558,STK38
ENSMMUG00000022319,MRPL16
ENSMMUG00000001061,BICD2
ENSMMUG00000011015,MMP27
ENSMMUG00000003473,CAPN13
ENSMMUG00000008134,DNAJA3
ENSMMUG00000005537,TECRL
ENSMMUG00000006515,CLEC16A
ENSMMUG00000018815,KLF10
ENSMMUG00000006048,AP2B1
ENSMMUG00000002183,OSBPL6
ENSMMUG00000022794,ZNF567
ENSMMUG00000013056,NT5C3B
ENSMMUG00000013109,ST8SIA4
ENSMMUG00000012670,CRADD
ENSMMUG00000001267,GTF3C5
ENSMMUG00000005612,GLS
ENSMMUG00000019467,IRS1
ENSMMUG00000014394,DNAJC10
ENSMMUG00000031594,TTC41
ENSMMUG00000031594,NT5DC3
ENSMMUG00000008176,TMEM88
ENSMMUG00000001389,IRX3
ENSMMUG00000004479,CDH22
ENSMMUG00000021165,RHOBTB3
ENSMMUG00000005925,PNISR
ENSMMUG00000003310,TTC7A
ENSMMUG00000049279,PI15
ENSMMUG00000022248,KHDRBS3
ENSMMUG00000007598,TRIM52
ENSMMUG00000015054,ARAP1
ENSMMUG00000015054,PDE2A
ENSMMUG00000001507,BRD8
ENSMMUG00000009526,GABRA4
ENSMMUG00000003150,ZNF140
ENSMMUG00000039762,MYORG
ENSMMUG00000018962,PSMD11
ENSMMUG00000040968,CGB8
ENSMMUG00000019368,ALDH5A1
ENSMMUG00000019496,SMPD3
ENSMMUG00000063711,ZNF408
ENSMMUG00000016317,SLITRK6
ENSMMUG00000004592,GTF2H3
ENSMMUG00000010185,MTX2
ENSMMUG00000023598,SNX24
ENSMMUG00000023598,SNX2
ENSMMUG00000023513,ANKRA2
ENSMMUG00000007559,B3GNT9
ENSMMUG00000019423,ZNF2
ENSMMUG00000022518,PACS1
ENSMMUG00000004337,ZNF790
ENSMMUG00000051441,GABARAPL2
ENSMMUG00000007743,TAF10
ENSMMUG00000020055,HSDL1
ENSMMUG00000008855,TRABD2A
ENSMMUG00000060314,TRADD
ENSMMUG00000010054,ZNF343
ENSMMUG00000017280,TBC1D10C
ENSMMUG00000017416,TM9SF4
ENSMMUG00000064092,IL3RA
ENSMMUG00000063668,CYB5D1
ENSMMUG00000012993,HECTD3
ENSMMUG00000003997,PHYKPL
ENSMMUG00000017886,FBXO10
ENSMMUG00000000113,PPP1R1A
ENSMMUG00000056800,SULT2A1
ENSMMUG00000017200,SALL1
ENSMMUG00000016509,CENPK
ENSMMUG00000017287,PATL1
ENSMMUG00000012463,DDX46
ENSMMUG00000020795,FGD3
ENSMMUG00000004498,PIAS2
ENSMMUG00000052156,TXN
ENSMMUG00000052156,C15H9orf152
ENSMMUG00000011442,RAP1B
ENSMMUG00000011442,LOC693750
ENSMMUG00000002154,TSPYL6
ENSMMUG00000016774,TRIM65
ENSMMUG00000019958,PLPP5
ENSMMUG00000011040,CRISPLD1
ENSMMUG00000004599,PPP3CA
ENSMMUG00000019345,DMD
ENSMMUG00000061612,KCNA7
ENSMMUG00000005989,GLE1
ENSMMUG00000062554,TMEM140
ENSMMUG00000018726,KIF24
ENSMMUG00000009660,SNTG2
ENSMMUG00000020160,SEMA5A
ENSMMUG00000059622,LCLAT1
ENSMMUG00000018816,PMEL
ENSMMUG00000006441,OASL
ENSMMUG00000020004,RASSF2
ENSMMUG00000016879,ZNF768
ENSMMUG00000006492,ARPC3
ENSMMUG00000009548,CDK5R1
ENSMMUG00000007831,ARHGAP1
ENSMMUG00000039133,CYREN
ENSMMUG00000016899,VIL1
ENSMMUG00000059147,CYP2A26
ENSMMUG00000059147,CYP2A24
ENSMMUG00000020540,NMRAL1
ENSMMUG00000012457,CSRNP2
ENSMMUG00000020409,PAX3
ENSMMUG00000017561,SLC43A2
ENSMMUG00000019590,GCA
ENSMMUG00000006391,TYSND1
ENSMMUG00000000171,ZGPAT
ENSMMUG00000005751,ADAT1
ENSMMUG00000010050,SNRPB
ENSMMUG00000049850,PRRG4
ENSMMUG00000019095,TBC1D24
ENSMMUG00000019095,AMDHD2
ENSMMUG00000019116,DNAH6
ENSMMUG00000007741,ILK
ENSMMUG00000003376,SLC32A1
ENSMMUG00000005125,CABLES1
ENSMMUG00000023514,UTP15
ENSMMUG00000040816,MRPL38
ENSMMUG00000013170,PI4KB
ENSMMUG00000014689,MYO1D
ENSMMUG00000013113,KIF18B
ENSMMUG00000018237,PLXNC1
ENSMMUG00000018385,RASSF8
ENSMMUG00000003201,MID1IP1
ENSMMUG00000007526,GPAM
ENSMMUG00000007773,SLCO4C1
ENSMMUG00000063218,PSMG2
ENSMMUG00000008253,ZNF267
ENSMMUG00000014186,NUP107
ENSMMUG00000006617,LBH
ENSMMUG00000014133,RCOR2
ENSMMUG00000004928,SNRNP70
ENSMMUG00000019720,CCSER2
ENSMMUG00000020731,TENT2
ENSMMUG00000001091,NSD3
ENSMMUG00000001121,ZNF688
ENSMMUG00000001121,LOC712240
ENSMMUG00000001121,ZNF689
ENSMMUG00000000152,TFCP2
ENSMMUG00000011956,CAMK1D
ENSMMUG00000009028,CCDC73
ENSMMUG00000007808,MTMR14
ENSMMUG00000010315,SAMD4A
ENSMMUG00000041138,ZFP90
ENSMMUG00000008104,PSME4
ENSMMUG00000002719,WDR54
ENSMMUG00000017278,PPP1CA
ENSMMUG00000003378,ACTR5
ENSMMUG00000062847,PRNP
ENSMMUG00000002588,ADGRL3
ENSMMUG00000064944,CLEC12A
ENSMMUG00000018469,PNMA5
ENSMMUG00000015589,TIFA
ENSMMUG00000049309,RAB33A
ENSMMUG00000015835,ZNF829
ENSMMUG00000005312,GLRX
ENSMMUG00000023315,BCL2L14
ENSMMUG00000006392,AIFM2
ENSMMUG00000052879,PCGF2
ENSMMUG00000016775,FBF1
ENSMMUG00000013695,FUT11
ENSMMUG00000031826,UBAP1
ENSMMUG00000023469,HSP90B1
ENSMMUG00000011242,ZC3H7A
ENSMMUG00000002774,HNF4G
ENSMMUG00000014888,RPLP1
ENSMMUG00000002742,ST8SIA5
ENSMMUG00000004843,SCN1B
ENSMMUG00000011471,TTC1
ENSMMUG00000018799,CCDC116
ENSMMUG00000014073,ALPK1
ENSMMUG00000008569,TAF1C
ENSMMUG00000059569,PARP10
ENSMMUG00000000677,DHX38
ENSMMUG00000012818,CCDC57
ENSMMUG00000016187,SYBU
ENSMMUG00000062499,SGPP2
ENSMMUG00000011658,IRX6
ENSMMUG00000043883,ZNF568
ENSMMUG00000001186,PPRC1
ENSMMUG00000029885,SLCO6A1
ENSMMUG00000005198,SLC6A3
ENSMMUG00000014916,TSHZ1
ENSMMUG00000006615,YPEL5
ENSMMUG00000015609,ZNF280C
ENSMMUG00000020234,ZNF528
ENSMMUG00000020234,LOC719951
ENSMMUG00000041703,KLRF2
ENSMMUG00000013892,CCDC77
ENSMMUG00000018483,SCLY
ENSMMUG00000006395,H2AFY2
ENSMMUG00000005323,PRPSAP2
ENSMMUG00000005961,KLHL10
ENSMMUG00000007103,THYN1
ENSMMUG00000010897,PNMA3
ENSMMUG00000014214,ZNF383
ENSMMUG00000014214,ZNF420
ENSMMUG00000000172,SLC31A2
ENSMMUG00000008780,SEC24C
ENSMMUG00000011009,C1QL1
ENSMMUG00000011831,PNPLA8
ENSMMUG00000014516,ITGB5
ENSMMUG00000007685,FARSB
ENSMMUG00000014396,FRZB
ENSMMUG00000017524,PIKFYVE
ENSMMUG00000016203,TESPA1
ENSMMUG00000022359,SLC38A2
ENSMMUG00000013832,ABCB11
ENSMMUG00000004475,MMP2
ENSMMUG00000018994,UBE2L3
ENSMMUG00000040655,SUPT4H1
ENSMMUG00000005962,KLHL11
ENSMMUG00000007738,RRP8
ENSMMUG00000020326,FAM135B
ENSMMUG00000023317,LRP6
ENSMMUG00000017897,ARHGEF28
ENSMMUG00000022665,NKRF
ENSMMUG00000022665,STEEP1
ENSMMUG00000020912,SMOX
ENSMMUG00000004249,MMP3
ENSMMUG00000010393,CDH3
ENSMMUG00000056960,RAB8A
ENSMMUG00000002409,CHRNE
ENSMMUG00000016514,TRIM23
ENSMMUG00000013166,ZNF687
ENSMMUG00000004897,GPD2
ENSMMUG00000017275,RAD9A
ENSMMUG00000056557,CLEC2B
ENSMMUG00000004002,CLK4
ENSMMUG00000018931,ACLY
ENSMMUG00000007959,PCYOX1
ENSMMUG00000021777,COMMD8
ENSMMUG00000014131,MARK2
ENSMMUG00000018706,KCNV1
ENSMMUG00000039925,SCAMP1
ENSMMUG00000012363,PSMB3
ENSMMUG00000013296,PRR14
ENSMMUG00000046639,OAS3
ENSMMUG00000008432,DDX23
ENSMMUG00000018630,SSPN
ENSMMUG00000015218,USP37
ENSMMUG00000011459,PDPK1
ENSMMUG00000003890,CYFIP1
ENSMMUG00000012715,RBBP8
ENSMMUG00000009617,PTPN18
ENSMMUG00000037980,CDKN1C
ENSMMUG00000017894,ZBTB5
ENSMMUG00000004215,LRATD1
ENSMMUG00000020808,CMAS
ENSMMUG00000005613,STAT1
ENSMMUG00000012472,PIP5K1B
ENSMMUG00000004844,HPN
ENSMMUG00000010265,ALK
ENSMMUG00000008154,FAM216A
ENSMMUG00000001018,MRS2
ENSMMUG00000007844,PAM
ENSMMUG00000002079,ZFP37
ENSMMUG00000005292,BCOR
ENSMMUG00000020712,ZBTB46
ENSMMUG00000013894,B4GALNT3
ENSMMUG00000014023,TLE3
ENSMMUG00000012571,RORB
ENSMMUG00000053320,SUSD3
ENSMMUG00000002650,TMED4
ENSMMUG00000010651,PPIC
ENSMMUG00000042598,TMEM18
ENSMMUG00000009204,SWAP70
ENSMMUG00000045930,GRHPR
ENSMMUG00000009255,VPS29
ENSMMUG00000005987,ODF2
ENSMMUG00000006243,TDRD9
ENSMMUG00000001183,NOLC1
ENSMMUG00000010699,DPH1
ENSMMUG00000022505,MOSPD1
ENSMMUG00000004250,MMP12
ENSMMUG00000005134,PCSK1
ENSMMUG00000000454,PDLIM1
ENSMMUG00000005199,LPCAT1
ENSMMUG00000007240,TENM3
ENSMMUG00000014172,ACOX1
ENSMMUG00000007523,IKZF4
ENSMMUG00000048764,PNMA6F
ENSMMUG00000004013,C6H5orf24
ENSMMUG00000058290,CCDC3
ENSMMUG00000011472,PWWP2A
ENSMMUG00000061526,SYNPO2L
ENSMMUG00000001745,OSBP
ENSMMUG00000021516,CLU
ENSMMUG00000016181,CNOT4
ENSMMUG00000007161,GPAA1
ENSMMUG00000002997,AURKB
ENSMMUG00000018487,ERFE
ENSMMUG00000018487,KLHL30
ENSMMUG00000022044,SCARA5
ENSMMUG00000059372,KCNIP3
ENSMMUG00000007107,ACAD8
ENSMMUG00000004340,CHURC1
ENSMMUG00000004340,FNTB
ENSMMUG00000002185,PRKRA
ENSMMUG00000039294,INSM1
ENSMMUG00000001126,TIA1
ENSMMUG00000063014,TXNDC15
ENSMMUG00000013696,MYOZ1
ENSMMUG00000021778,ATP10D
ENSMMUG00000004703,RNF24
ENSMMUG00000018087,TSPOAP1
ENSMMUG00000020266,KIAA0895L
ENSMMUG00000038615,TRIB2
ENSMMUG00000005625,FBRS
ENSMMUG00000004478,LPCAT2
ENSMMUG00000011834,THAP5
ENSMMUG00000047697,ZNF875
ENSMMUG00000011850,CDH1
ENSMMUG00000023591,ZGRF1
ENSMMUG00000000568,SLC46A2
ENSMMUG00000022356,TMEM98
ENSMMUG00000014508,KCTD20
ENSMMUG00000014397,NCKAP1
ENSMMUG00000049294,GTF2H5
ENSMMUG00000003718,TLE1
ENSMMUG00000012365,PIP4K2B
ENSMMUG00000042458,TPD52L2
ENSMMUG00000001467,COL1A1
ENSMMUG00000001821,USP54
ENSMMUG00000017458,DCAF12
ENSMMUG00000010546,STXBP4
ENSMMUG00000021054,MCM5
ENSMMUG00000016519,TRAPPC13
ENSMMUG00000004476,RBM27
ENSMMUG00000000496,ZBTB6
ENSMMUG00000009901,HMOX2
ENSMMUG00000004283,CIB3
ENSMMUG00000005601,OPTN
ENSMMUG00000019672,ATG13
ENSMMUG00000015942,KCTD5
ENSMMUG00000016438,PRKD3
ENSMMUG00000007152,SHARPIN
ENSMMUG00000020379,PRKACG
ENSMMUG00000011271,SLC9A6
ENSMMUG00000018068,MRI1
ENSMMUG00000018068,YJU2B
ENSMMUG00000004084,GCH1
ENSMMUG00000023128,ITPR2
ENSMMUG00000014591,LIG1
ENSMMUG00000022128,ZNF527
ENSMMUG00000048757,LOC106992887
ENSMMUG00000048757,FAM136A
ENSMMUG00000032020,CERCAM
ENSMMUG00000052071,RAMP1
ENSMMUG00000005286,CATSPER3
ENSMMUG00000016402,LHFPL2
ENSMMUG00000013143,RASL10B
ENSMMUG00000011297,KIF5A
ENSMMUG00000009473,BANP
ENSMMUG00000009615,IMP4
ENSMMUG00000004253,MMP13
ENSMMUG00000012331,SLC38A4
ENSMMUG00000010966,SNX30
ENSMMUG00000059132,CARD19
ENSMMUG00000008505,OAS2
ENSMMUG00000003685,ST8SIA1
ENSMMUG00000023408,MYOM2
ENSMMUG00000007342,CSMD3
ENSMMUG00000012083,ZNF808
ENSMMUG00000021134,RC3H2
ENSMMUG00000058071,LOC106999718
ENSMMUG00000058071,RPS26
ENSMMUG00000058071,LOC702760
ENSMMUG00000058071,LOC699166
ENSMMUG00000019448,TULP4
ENSMMUG00000003521,P2RX4
ENSMMUG00000000357,FXN
ENSMMUG00000022129,LGI4
ENSMMUG00000048864,RND1
ENSMMUG00000002850,SLC26A11
ENSMMUG00000003981,TTYH2
ENSMMUG00000042395,MCFD2
ENSMMUG00000021840,STRC
ENSMMUG00000005617,STAT4
ENSMMUG00000022802,NPHP1
ENSMMUG00000057847,MRPS17
ENSMMUG00000001250,PTPN3
ENSMMUG00000016168,ZNF569
ENSMMUG00000023072,FABP6
ENSMMUG00000000908,SUCLG1
ENSMMUG00000045660,FAM83G
ENSMMUG00000013076,FAM32A
ENSMMUG00000009898,CDIP1
ENSMMUG00000013102,TRPM6
ENSMMUG00000007713,GLB1L3
ENSMMUG00000001938,CTC1
ENSMMUG00000007149,CYC1
ENSMMUG00000015932,SSH3
ENSMMUG00000020222,UPF3B
ENSMMUG00000008942,CNDP1
ENSMMUG00000008942,CNDP2
ENSMMUG00000016384,NUP205
ENSMMUG00000012739,HAUS7
ENSMMUG00000010259,CLIP4
ENSMMUG00000013142,GAS2L2
ENSMMUG00000006641,C2CD5
ENSMMUG00000015767,CEP120
ENSMMUG00000007070,CCDC122
ENSMMUG00000002062,CAST
ENSMMUG00000018482,UBE2F
ENSMMUG00000018908,ILKAP
ENSMMUG00000002944,CWC25
ENSMMUG00000000661,RGR
ENSMMUG00000000302,WDHD1
ENSMMUG00000007922,FHL1
ENSMMUG00000049004,PSMD4
ENSMMUG00000039526,TCTN1
ENSMMUG00000060205,PAIP2
ENSMMUG00000004679,NIPSNAP2
ENSMMUG00000039303,SOCS5
ENSMMUG00000022177,TANGO6
ENSMMUG00000000540,KCNG4
ENSMMUG00000005327,GRAP
ENSMMUG00000015535,IMMP2L
ENSMMUG00000007008,DCUN1D5
ENSMMUG00000009287,GRIA1
ENSMMUG00000015293,CLEC2D
ENSMMUG00000007501,KLHL34
ENSMMUG00000014187,SLC35E3
ENSMMUG00000007170,INIP
ENSMMUG00000001040,NUGGC
ENSMMUG00000010228,CLCN3
ENSMMUG00000011743,SF3B2
ENSMMUG00000011413,ASIC2
ENSMMUG00000006971,ARF3
ENSMMUG00000006971,FKBP11
ENSMMUG00000008386,SLC25A14
ENSMMUG00000005393,ACSL3
ENSMMUG00000015219,C1QTNF2
ENSMMUG00000014295,ASPG
ENSMMUG00000007155,MAF1
ENSMMUG00000057558,SMPX
ENSMMUG00000008452,DCDC2
ENSMMUG00000013625,ATP11A
ENSMMUG00000004442,WFDC1
ENSMMUG00000058169,CCDC115
ENSMMUG00000021779,CORIN
ENSMMUG00000009559,MCMBP
ENSMMUG00000012597,UBAP2
ENSMMUG00000014163,TICAM1
ENSMMUG00000007731,ARFIP2
ENSMMUG00000023611,FIGN
ENSMMUG00000006546,ATP6V0A2
ENSMMUG00000016114,CNP
ENSMMUG00000018612,URM1
ENSMMUG00000017096,SH3YL1
ENSMMUG00000000722,RHBDD1
ENSMMUG00000014026,AP1M1
ENSMMUG00000023167,TYW5
ENSMMUG00000048973,CRIPT
ENSMMUG00000021517,SCARA3
ENSMMUG00000023074,ZBED8
ENSMMUG00000028776,ZNF793
ENSMMUG00000015714,PPP3CB
ENSMMUG00000012458,AMIGO2
ENSMMUG00000017150,MAVS
ENSMMUG00000014398,NINJ1
ENSMMUG00000013226,ITGA7
ENSMMUG00000023274,SULF1
ENSMMUG00000017243,RNF165
ENSMMUG00000019305,RPS6KB1
ENSMMUG00000021672,LPIN1
ENSMMUG00000012743,BGN
ENSMMUG00000023075,SLU7
ENSMMUG00000007709,CRNKL1
ENSMMUG00000022229,MMP28
ENSMMUG00000010922,HAS3
ENSMMUG00000002203,PCED1B
ENSMMUG00000013233,COL4A4
ENSMMUG00000007168,KIAA1958
ENSMMUG00000020238,SLC6A2
ENSMMUG00000000782,NPC1L1
ENSMMUG00000010121,SLC16A3
ENSMMUG00000004305,STK35
ENSMMUG00000058774,MZB1
ENSMMUG00000049699,TXNL4B
ENSMMUG00000008451,NRSN1
ENSMMUG00000016240,FAM241B
ENSMMUG00000013835,DHRS9
ENSMMUG00000016969,CAMKK2
ENSMMUG00000003248,CCNH
ENSMMUG00000042077,DRAM1
ENSMMUG00000018650,WNK1
ENSMMUG00000002985,GBF1
ENSMMUG00000000118,PLAGL2
ENSMMUG00000014618,NDRG4
ENSMMUG00000013573,MZT2B
ENSMMUG00000055447,MDM2
ENSMMUG00000001199,SETD3
ENSMMUG00000011091,ZNF571
ENSMMUG00000002894,DOCK4
ENSMMUG00000011037,SLC14A1
ENSMMUG00000012840,HVCN1
ENSMMUG00000009984,PDYN
ENSMMUG00000015363,DTNBP1
ENSMMUG00000010550,TOM1L1
ENSMMUG00000007945,LRRC4C
ENSMMUG00000006970,CCDC65
ENSMMUG00000017653,BUB1
ENSMMUG00000039992,HES6
ENSMMUG00000014148,SLC27A4
ENSMMUG00000005602,MCM10
ENSMMUG00000011478,ATP2B3
ENSMMUG00000008956,NEUROG3
ENSMMUG00000054264,PJVK
ENSMMUG00000007728,TRIM3
ENSMMUG00000011092,ZNF540
ENSMMUG00000021793,RASAL1
ENSMMUG00000023071,SPATA24
ENSMMUG00000020882,NRG4
ENSMMUG00000012762,ATP6AP2
ENSMMUG00000002769,RNF167
ENSMMUG00000001682,PDIA3
ENSMMUG00000005389,PIGF
ENSMMUG00000037559,ZNF70
ENSMMUG00000015314,TSPAN15
ENSMMUG00000010925,CHTF8
ENSMMUG00000010925,DERPC
ENSMMUG00000013881,WNK2
ENSMMUG00000046478,WASHC3
ENSMMUG00000003851,KALRN
ENSMMUG00000003892,NIPA2
ENSMMUG00000023168,MAIP1
ENSMMUG00000013542,ATP2C2
ENSMMUG00000009958,ANKRD46
ENSMMUG00000053622,VPREB3
ENSMMUG00000008441,BANK1
ENSMMUG00000011654,HSDL2
ENSMMUG00000003548,TECTB
ENSMMUG00000018918,SCG2
ENSMMUG00000022476,LETM2
